Mon Apr 21 16:26:21, Info:  Using 1 threads 
Mon Apr 21 16:26:21, Info:  Mesh contains 4096 partitions 
Mon Apr 21 16:26:21, Info:  Min number of elements per partition: 400000 
Mon Apr 21 16:26:21, Info:  Avg number of elements per partition 400000 
Mon Apr 21 16:26:21, Info:  Max number of elements per partition 400000 
Mon Apr 21 16:26:21, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:26:21, Info:  Avg number of MPI boundaries per partition 5.625 
Mon Apr 21 16:26:21, Info:  Max number of MPI boundaries per partition 6 
Mon Apr 21 16:26:22, Info:  Min number of MPI boundary faces per partition: 11200 
Mon Apr 21 16:26:22, Info:  Avg number of MPI boundary faces per partition 21000 
Mon Apr 21 16:26:22, Info:  Max number of MPI boundary faces per partition 22400 
Mon Apr 21 16:26:22, Info:  printing statistics per partition. 
Mon Apr 21 16:26:22, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
2100,400000,6,4000,378031,21969,22400,0,0,0,0
2101,400000,6,4000,378031,21969,22400,0,0,0,0
2102,400000,6,4000,378031,21969,22400,0,0,0,0
2103,400000,6,4000,378031,21969,22400,0,0,0,0
2104,400000,6,4000,378031,21969,22400,0,0,0,0
2105,400000,6,4000,378031,21969,22400,0,0,0,0
2106,400000,6,4000,378031,21969,22400,0,0,0,0
2107,400000,6,4000,378031,21969,22400,0,0,0,0
2108,400000,6,4000,378031,21969,22400,0,0,0,0
2109,400000,6,4000,378031,21969,22400,0,0,0,0
2110,400000,6,4000,378031,21969,22400,0,0,0,0
2111,400000,5,4000,381854,18146,18400,0,0,4000,0
2112,400000,5,4000,381917,18083,18400,0,0,4000,0
2113,400000,6,4000,378031,21969,22400,0,0,0,0
2114,400000,6,4000,378031,21969,22400,0,0,0,0
2115,400000,6,4000,378031,21969,22400,0,0,0,0
2116,400000,6,4000,378031,21969,22400,0,0,0,0
2117,400000,6,4000,378031,21969,22400,0,0,0,0
2118,400000,6,4000,378031,21969,22400,0,0,0,0
2119,400000,6,4000,378031,21969,22400,0,0,0,0
2120,400000,6,4000,378031,21969,22400,0,0,0,0
2121,400000,6,4000,378031,21969,22400,0,0,0,0
2122,400000,6,4000,378031,21969,22400,0,0,0,0
2123,400000,6,4000,378031,21969,22400,0,0,0,0
2124,400000,6,4000,378031,21969,22400,0,0,0,0
2125,400000,6,4000,378031,21969,22400,0,0,0,0
2126,400000,6,4000,378031,21969,22400,0,0,0,0
2127,400000,5,4000,381854,18146,18400,0,0,4000,0
2128,400000,5,4000,381917,18083,18400,0,0,4000,0
2129,400000,6,4000,378031,21969,22400,0,0,0,0
2130,400000,6,4000,378031,21969,22400,0,0,0,0
2131,400000,6,4000,378031,21969,22400,0,0,0,0
2132,400000,6,4000,378031,21969,22400,0,0,0,0
2133,400000,6,4000,378031,21969,22400,0,0,0,0
2134,400000,6,4000,378031,21969,22400,0,0,0,0
2135,400000,6,4000,378031,21969,22400,0,0,0,0
2136,400000,6,4000,378031,21969,22400,0,0,0,0
2137,400000,6,4000,378031,21969,22400,0,0,0,0
2138,400000,6,4000,378031,21969,22400,0,0,0,0
2139,400000,6,4000,378031,21969,22400,0,0,0,0
2140,400000,6,4000,378031,21969,22400,0,0,0,0
2141,400000,6,4000,378031,21969,22400,0,0,0,0
2142,400000,6,4000,378031,21969,22400,0,0,0,0
2143,400000,5,4000,381854,18146,18400,0,0,4000,0
2144,400000,5,4000,381917,18083,18400,0,0,4000,0
2145,400000,6,4000,378031,21969,22400,0,0,0,0
2146,400000,6,4000,378031,21969,22400,0,0,0,0
2147,400000,6,4000,378031,21969,22400,0,0,0,0
2148,400000,6,4000,378031,21969,22400,0,0,0,0
2149,400000,6,4000,378031,21969,22400,0,0,0,0
2150,400000,6,4000,378031,21969,22400,0,0,0,0
2151,400000,6,4000,378031,21969,22400,0,0,0,0
2152,400000,6,4000,378031,21969,22400,0,0,0,0
2153,400000,6,4000,378031,21969,22400,0,0,0,0
2154,400000,6,4000,378031,21969,22400,0,0,0,0
2155,400000,6,4000,378031,21969,22400,0,0,0,0
2156,400000,6,4000,378031,21969,22400,0,0,0,0
2157,400000,6,4000,378031,21969,22400,0,0,0,0
2158,400000,6,4000,378031,21969,22400,0,0,0,0
2159,400000,5,4000,381854,18146,18400,0,0,4000,0
2160,400000,5,4000,381917,18083,18400,0,0,4000,0
2161,400000,6,4000,378031,21969,22400,0,0,0,0
2162,400000,6,4000,378031,21969,22400,0,0,0,0
2163,400000,6,4000,378031,21969,22400,0,0,0,0
2164,400000,6,4000,378031,21969,22400,0,0,0,0
2165,400000,6,4000,378031,21969,22400,0,0,0,0
2166,400000,6,4000,378031,21969,22400,0,0,0,0
2167,400000,6,4000,378031,21969,22400,0,0,0,0
2168,400000,6,4000,378031,21969,22400,0,0,0,0
2169,400000,6,4000,378031,21969,22400,0,0,0,0
2170,400000,6,4000,378031,21969,22400,0,0,0,0
2171,400000,6,4000,378031,21969,22400,0,0,0,0
2172,400000,6,4000,378031,21969,22400,0,0,0,0
2173,400000,6,4000,378031,21969,22400,0,0,0,0
2174,400000,6,4000,378031,21969,22400,0,0,0,0
2175,400000,5,4000,381854,18146,18400,0,0,4000,0
2176,400000,5,4000,381917,18083,18400,0,0,4000,0
2177,400000,6,4000,378031,21969,22400,0,0,0,0
2178,400000,6,4000,378031,21969,22400,0,0,0,0
2179,400000,6,4000,378031,21969,22400,0,0,0,0
2180,400000,6,4000,378031,21969,22400,0,0,0,0
2181,400000,6,4000,378031,21969,22400,0,0,0,0
2182,400000,6,4000,378031,21969,22400,0,0,0,0
2183,400000,6,4000,378031,21969,22400,0,0,0,0
2184,400000,6,4000,378031,21969,22400,0,0,0,0
2185,400000,6,4000,378031,21969,22400,0,0,0,0
2186,400000,6,4000,378031,21969,22400,0,0,0,0
2187,400000,6,4000,378031,21969,22400,0,0,0,0
2188,400000,6,4000,378031,21969,22400,0,0,0,0
2189,400000,6,4000,378031,21969,22400,0,0,0,0
2190,400000,6,4000,378031,21969,22400,0,0,0,0
2191,400000,5,4000,381854,18146,18400,0,0,4000,0
2192,400000,5,4000,381917,18083,18400,0,0,4000,0
2193,400000,6,4000,378031,21969,22400,0,0,0,0
2194,400000,6,4000,378031,21969,22400,0,0,0,0
2195,400000,6,4000,378031,21969,22400,0,0,0,0
2196,400000,6,4000,378031,21969,22400,0,0,0,0
2197,400000,6,4000,378031,21969,22400,0,0,0,0
2198,400000,6,4000,378031,21969,22400,0,0,0,0
2199,400000,6,4000,378031,21969,22400,0,0,0,0
2200,400000,6,4000,378031,21969,22400,0,0,0,0
2201,400000,6,4000,378031,21969,22400,0,0,0,0
2202,400000,6,4000,378031,21969,22400,0,0,0,0
2203,400000,6,4000,378031,21969,22400,0,0,0,0
2204,400000,6,4000,378031,21969,22400,0,0,0,0
2205,400000,6,4000,378031,21969,22400,0,0,0,0
2206,400000,6,4000,378031,21969,22400,0,0,0,0
2207,400000,5,4000,381854,18146,18400,0,0,4000,0
2208,400000,5,4000,381917,18083,18400,0,0,4000,0
2209,400000,6,4000,378031,21969,22400,0,0,0,0
2210,400000,6,4000,378031,21969,22400,0,0,0,0
2211,400000,6,4000,378031,21969,22400,0,0,0,0
2212,400000,6,4000,378031,21969,22400,0,0,0,0
2213,400000,6,4000,378031,21969,22400,0,0,0,0
2214,400000,6,4000,378031,21969,22400,0,0,0,0
2215,400000,6,4000,378031,21969,22400,0,0,0,0
2216,400000,6,4000,378031,21969,22400,0,0,0,0
2217,400000,6,4000,378031,21969,22400,0,0,0,0
2218,400000,6,4000,378031,21969,22400,0,0,0,0
2219,400000,6,4000,378031,21969,22400,0,0,0,0
2220,400000,6,4000,378031,21969,22400,0,0,0,0
2221,400000,6,4000,378031,21969,22400,0,0,0,0
2222,400000,6,4000,378031,21969,22400,0,0,0,0
2223,400000,5,4000,381854,18146,18400,0,0,4000,0
2224,400000,5,4000,381917,18083,18400,0,0,4000,0
2225,400000,6,4000,378031,21969,22400,0,0,0,0
2226,400000,6,4000,378031,21969,22400,0,0,0,0
2227,400000,6,4000,378031,21969,22400,0,0,0,0
2228,400000,6,4000,378031,21969,22400,0,0,0,0
2229,400000,6,4000,378031,21969,22400,0,0,0,0
2230,400000,6,4000,378031,21969,22400,0,0,0,0
2231,400000,6,4000,378031,21969,22400,0,0,0,0
2232,400000,6,4000,378031,21969,22400,0,0,0,0
2233,400000,6,4000,378031,21969,22400,0,0,0,0
2234,400000,6,4000,378031,21969,22400,0,0,0,0
2235,400000,6,4000,378031,21969,22400,0,0,0,0
2236,400000,6,4000,378031,21969,22400,0,0,0,0
2237,400000,6,4000,378031,21969,22400,0,0,0,0
2238,400000,6,4000,378031,21969,22400,0,0,0,0
2239,400000,5,4000,381854,18146,18400,0,0,4000,0
2240,400000,5,4000,381917,18083,18400,0,0,4000,0
2241,400000,6,4000,378031,21969,22400,0,0,0,0
2242,400000,6,4000,378031,21969,22400,0,0,0,0
2243,400000,6,4000,378031,21969,22400,0,0,0,0
2244,400000,6,4000,378031,21969,22400,0,0,0,0
2245,400000,6,4000,378031,21969,22400,0,0,0,0
2246,400000,6,4000,378031,21969,22400,0,0,0,0
2247,400000,6,4000,378031,21969,22400,0,0,0,0
2248,400000,6,4000,378031,21969,22400,0,0,0,0
2249,400000,6,4000,378031,21969,22400,0,0,0,0
2250,400000,6,4000,378031,21969,22400,0,0,0,0
2251,400000,6,4000,378031,21969,22400,0,0,0,0
2252,400000,6,4000,378031,21969,22400,0,0,0,0
2253,400000,6,4000,378031,21969,22400,0,0,0,0
2254,400000,6,4000,378031,21969,22400,0,0,0,0
2255,400000,5,4000,381854,18146,18400,0,0,4000,0
2256,400000,5,4000,381917,18083,18400,0,0,4000,0
2257,400000,6,4000,378031,21969,22400,0,0,0,0
2258,400000,6,4000,378031,21969,22400,0,0,0,0
2259,400000,6,4000,378031,21969,22400,0,0,0,0
2260,400000,6,4000,378031,21969,22400,0,0,0,0
2261,400000,6,4000,378031,21969,22400,0,0,0,0
2262,400000,6,4000,378031,21969,22400,0,0,0,0
2263,400000,6,4000,378031,21969,22400,0,0,0,0
2264,400000,6,4000,378031,21969,22400,0,0,0,0
2265,400000,6,4000,378031,21969,22400,0,0,0,0
2266,400000,6,4000,378031,21969,22400,0,0,0,0
2267,400000,6,4000,378031,21969,22400,0,0,0,0
2268,400000,6,4000,378031,21969,22400,0,0,0,0
2269,400000,6,4000,378031,21969,22400,0,0,0,0
2270,400000,6,4000,378031,21969,22400,0,0,0,0
2271,400000,5,4000,381854,18146,18400,0,0,4000,0
2272,400000,5,4000,381917,18083,18400,0,0,4000,0
2273,400000,6,4000,378031,21969,22400,0,0,0,0
2274,400000,6,4000,378031,21969,22400,0,0,0,0
2275,400000,6,4000,378031,21969,22400,0,0,0,0
2276,400000,6,4000,378031,21969,22400,0,0,0,0
2277,400000,6,4000,378031,21969,22400,0,0,0,0
2278,400000,6,4000,378031,21969,22400,0,0,0,0
2279,400000,6,4000,378031,21969,22400,0,0,0,0
2280,400000,6,4000,378031,21969,22400,0,0,0,0
2281,400000,6,4000,378031,21969,22400,0,0,0,0
2282,400000,6,4000,378031,21969,22400,0,0,0,0
2283,400000,6,4000,378031,21969,22400,0,0,0,0
2284,400000,6,4000,378031,21969,22400,0,0,0,0
2285,400000,6,4000,378031,21969,22400,0,0,0,0
2286,400000,6,4000,378031,21969,22400,0,0,0,0
2287,400000,5,4000,381854,18146,18400,0,0,4000,0
2288,400000,4,4000,385813,14187,14400,0,0,8000,0
2289,400000,5,4000,381927,18073,18400,0,0,4000,0
2290,400000,5,4000,381927,18073,18400,0,0,4000,0
2291,400000,5,4000,381927,18073,18400,0,0,4000,0
2292,400000,5,4000,381927,18073,18400,0,0,4000,0
2293,400000,5,4000,381927,18073,18400,0,0,4000,0
2294,400000,5,4000,381927,18073,18400,0,0,4000,0
2295,400000,5,4000,381927,18073,18400,0,0,4000,0
2296,400000,5,4000,381927,18073,18400,0,0,4000,0
2297,400000,5,4000,381927,18073,18400,0,0,4000,0
2298,400000,5,4000,381927,18073,18400,0,0,4000,0
2299,400000,5,4000,381927,18073,18400,0,0,4000,0
2300,400000,5,4000,381927,18073,18400,0,0,4000,0
2301,400000,5,4000,381927,18073,18400,0,0,4000,0
2302,400000,5,4000,381927,18073,18400,0,0,4000,0
2303,400000,4,4000,385774,14226,14400,0,0,8000,0
2304,400000,4,4000,385784,14216,14400,0,0,8000,0
2305,400000,5,4000,381824,18176,18400,0,0,4000,0
2306,400000,5,4000,381824,18176,18400,0,0,4000,0
2307,400000,5,4000,381824,18176,18400,0,0,4000,0
2308,400000,5,4000,381824,18176,18400,0,0,4000,0
2309,400000,5,4000,381824,18176,18400,0,0,4000,0
2310,400000,5,4000,381824,18176,18400,0,0,4000,0
2311,400000,5,4000,381824,18176,18400,0,0,4000,0
2312,400000,5,4000,381824,18176,18400,0,0,4000,0
2313,400000,5,4000,381824,18176,18400,0,0,4000,0
2314,400000,5,4000,381824,18176,18400,0,0,4000,0
2315,400000,5,4000,381824,18176,18400,0,0,4000,0
2316,400000,5,4000,381824,18176,18400,0,0,4000,0
2317,400000,5,4000,381824,18176,18400,0,0,4000,0
2318,400000,5,4000,381824,18176,18400,0,0,4000,0
2319,400000,4,4000,385720,14280,14400,0,0,8000,0
2320,400000,5,4000,381917,18083,18400,0,0,4000,0
2321,400000,6,4000,378031,21969,22400,0,0,0,0
2322,400000,6,4000,378031,21969,22400,0,0,0,0
2323,400000,6,4000,378031,21969,22400,0,0,0,0
2324,400000,6,4000,378031,21969,22400,0,0,0,0
2325,400000,6,4000,378031,21969,22400,0,0,0,0
2326,400000,6,4000,378031,21969,22400,0,0,0,0
2327,400000,6,4000,378031,21969,22400,0,0,0,0
2328,400000,6,4000,378031,21969,22400,0,0,0,0
2329,400000,6,4000,378031,21969,22400,0,0,0,0
2330,400000,6,4000,378031,21969,22400,0,0,0,0
2331,400000,6,4000,378031,21969,22400,0,0,0,0
2332,400000,6,4000,378031,21969,22400,0,0,0,0
2333,400000,6,4000,378031,21969,22400,0,0,0,0
2334,400000,6,4000,378031,21969,22400,0,0,0,0
2335,400000,5,4000,381854,18146,18400,0,0,4000,0
2336,400000,5,4000,381917,18083,18400,0,0,4000,0
2337,400000,6,4000,378031,21969,22400,0,0,0,0
2338,400000,6,4000,378031,21969,22400,0,0,0,0
2339,400000,6,4000,378031,21969,22400,0,0,0,0
2340,400000,6,4000,378031,21969,22400,0,0,0,0
2341,400000,6,4000,378031,21969,22400,0,0,0,0
2342,400000,6,4000,378031,21969,22400,0,0,0,0
2343,400000,6,4000,378031,21969,22400,0,0,0,0
2344,400000,6,4000,378031,21969,22400,0,0,0,0
2345,400000,6,4000,378031,21969,22400,0,0,0,0
2346,400000,6,4000,378031,21969,22400,0,0,0,0
2347,400000,6,4000,378031,21969,22400,0,0,0,0
2348,400000,6,4000,378031,21969,22400,0,0,0,0
2349,400000,6,4000,378031,21969,22400,0,0,0,0
2350,400000,6,4000,378031,21969,22400,0,0,0,0
2351,400000,5,4000,381854,18146,18400,0,0,4000,0
2352,400000,5,4000,381917,18083,18400,0,0,4000,0
2353,400000,6,4000,378031,21969,22400,0,0,0,0
2354,400000,6,4000,378031,21969,22400,0,0,0,0
2355,400000,6,4000,378031,21969,22400,0,0,0,0
2356,400000,6,4000,378031,21969,22400,0,0,0,0
2357,400000,6,4000,378031,21969,22400,0,0,0,0
2358,400000,6,4000,378031,21969,22400,0,0,0,0
2359,400000,6,4000,378031,21969,22400,0,0,0,0
2360,400000,6,4000,378031,21969,22400,0,0,0,0
2361,400000,6,4000,378031,21969,22400,0,0,0,0
2362,400000,6,4000,378031,21969,22400,0,0,0,0
2363,400000,6,4000,378031,21969,22400,0,0,0,0
2364,400000,6,4000,378031,21969,22400,0,0,0,0
2365,400000,6,4000,378031,21969,22400,0,0,0,0
2366,400000,6,4000,378031,21969,22400,0,0,0,0
2367,400000,5,4000,381854,18146,18400,0,0,4000,0
2368,400000,5,4000,381917,18083,18400,0,0,4000,0
2369,400000,6,4000,378031,21969,22400,0,0,0,0
2370,400000,6,4000,378031,21969,22400,0,0,0,0
2371,400000,6,4000,378031,21969,22400,0,0,0,0
2372,400000,6,4000,378031,21969,22400,0,0,0,0
2373,400000,6,4000,378031,21969,22400,0,0,0,0
2374,400000,6,4000,378031,21969,22400,0,0,0,0
2375,400000,6,4000,378031,21969,22400,0,0,0,0
2376,400000,6,4000,378031,21969,22400,0,0,0,0
2377,400000,6,4000,378031,21969,22400,0,0,0,0
2378,400000,6,4000,378031,21969,22400,0,0,0,0
2379,400000,6,4000,378031,21969,22400,0,0,0,0
2380,400000,6,4000,378031,21969,22400,0,0,0,0
2381,400000,6,4000,378031,21969,22400,0,0,0,0
2382,400000,6,4000,378031,21969,22400,0,0,0,0
2383,400000,5,4000,381854,18146,18400,0,0,4000,0
2384,400000,5,4000,381917,18083,18400,0,0,4000,0
2385,400000,6,4000,378031,21969,22400,0,0,0,0
2386,400000,6,4000,378031,21969,22400,0,0,0,0
2387,400000,6,4000,378031,21969,22400,0,0,0,0
2388,400000,6,4000,378031,21969,22400,0,0,0,0
2389,400000,6,4000,378031,21969,22400,0,0,0,0
2390,400000,6,4000,378031,21969,22400,0,0,0,0
2391,400000,6,4000,378031,21969,22400,0,0,0,0
2392,400000,6,4000,378031,21969,22400,0,0,0,0
2393,400000,6,4000,378031,21969,22400,0,0,0,0
2394,400000,6,4000,378031,21969,22400,0,0,0,0
2395,400000,6,4000,378031,21969,22400,0,0,0,0
2396,400000,6,4000,378031,21969,22400,0,0,0,0
2397,400000,6,4000,378031,21969,22400,0,0,0,0
2398,400000,6,4000,378031,21969,22400,0,0,0,0
2399,400000,5,4000,381854,18146,18400,0,0,4000,0
2400,400000,5,4000,381917,18083,18400,0,0,4000,0
2401,400000,6,4000,378031,21969,22400,0,0,0,0
2402,400000,6,4000,378031,21969,22400,0,0,0,0
2403,400000,6,4000,378031,21969,22400,0,0,0,0
2404,400000,6,4000,378031,21969,22400,0,0,0,0
2405,400000,6,4000,378031,21969,22400,0,0,0,0
2406,400000,6,4000,378031,21969,22400,0,0,0,0
2407,400000,6,4000,378031,21969,22400,0,0,0,0
2408,400000,6,4000,378031,21969,22400,0,0,0,0
2409,400000,6,4000,378031,21969,22400,0,0,0,0
2410,400000,6,4000,378031,21969,22400,0,0,0,0
2411,400000,6,4000,378031,21969,22400,0,0,0,0
2412,400000,6,4000,378031,21969,22400,0,0,0,0
2413,400000,6,4000,378031,21969,22400,0,0,0,0
2414,400000,6,4000,378031,21969,22400,0,0,0,0
2415,400000,5,4000,381854,18146,18400,0,0,4000,0
2416,400000,5,4000,381917,18083,18400,0,0,4000,0
2417,400000,6,4000,378031,21969,22400,0,0,0,0
2418,400000,6,4000,378031,21969,22400,0,0,0,0
2419,400000,6,4000,378031,21969,22400,0,0,0,0
2420,400000,6,4000,378031,21969,22400,0,0,0,0
2421,400000,6,4000,378031,21969,22400,0,0,0,0
2422,400000,6,4000,378031,21969,22400,0,0,0,0
2423,400000,6,4000,378031,21969,22400,0,0,0,0
2424,400000,6,4000,378031,21969,22400,0,0,0,0
2425,400000,6,4000,378031,21969,22400,0,0,0,0
2426,400000,6,4000,378031,21969,22400,0,0,0,0
2427,400000,6,4000,378031,21969,22400,0,0,0,0
2428,400000,6,4000,378031,21969,22400,0,0,0,0
2429,400000,6,4000,378031,21969,22400,0,0,0,0
2430,400000,6,4000,378031,21969,22400,0,0,0,0
2431,400000,5,4000,381854,18146,18400,0,0,4000,0
2432,400000,5,4000,381917,18083,18400,0,0,4000,0
2433,400000,6,4000,378031,21969,22400,0,0,0,0
2434,400000,6,4000,378031,21969,22400,0,0,0,0
2435,400000,6,4000,378031,21969,22400,0,0,0,0
2436,400000,6,4000,378031,21969,22400,0,0,0,0
2437,400000,6,4000,378031,21969,22400,0,0,0,0
2438,400000,6,4000,378031,21969,22400,0,0,0,0
2439,400000,6,4000,378031,21969,22400,0,0,0,0
2440,400000,6,4000,378031,21969,22400,0,0,0,0
2441,400000,6,4000,378031,21969,22400,0,0,0,0
2442,400000,6,4000,378031,21969,22400,0,0,0,0
2443,400000,6,4000,378031,21969,22400,0,0,0,0
2444,400000,6,4000,378031,21969,22400,0,0,0,0
2445,400000,6,4000,378031,21969,22400,0,0,0,0
2446,400000,6,4000,378031,21969,22400,0,0,0,0
2447,400000,5,4000,381854,18146,18400,0,0,4000,0
2448,400000,5,4000,381917,18083,18400,0,0,4000,0
2449,400000,6,4000,378031,21969,22400,0,0,0,0
2450,400000,6,4000,378031,21969,22400,0,0,0,0
2451,400000,6,4000,378031,21969,22400,0,0,0,0
2452,400000,6,4000,378031,21969,22400,0,0,0,0
2453,400000,6,4000,378031,21969,22400,0,0,0,0
2454,400000,6,4000,378031,21969,22400,0,0,0,0
2455,400000,6,4000,378031,21969,22400,0,0,0,0
2456,400000,6,4000,378031,21969,22400,0,0,0,0
2457,400000,6,4000,378031,21969,22400,0,0,0,0
2458,400000,6,4000,378031,21969,22400,0,0,0,0
2459,400000,6,4000,378031,21969,22400,0,0,0,0
2460,400000,6,4000,378031,21969,22400,0,0,0,0
2461,400000,6,4000,378031,21969,22400,0,0,0,0
2462,400000,6,4000,378031,21969,22400,0,0,0,0
2463,400000,5,4000,381854,18146,18400,0,0,4000,0
2464,400000,5,4000,381917,18083,18400,0,0,4000,0
2465,400000,6,4000,378031,21969,22400,0,0,0,0
2466,400000,6,4000,378031,21969,22400,0,0,0,0
2467,400000,6,4000,378031,21969,22400,0,0,0,0
2468,400000,6,4000,378031,21969,22400,0,0,0,0
2469,400000,6,4000,378031,21969,22400,0,0,0,0
2470,400000,6,4000,378031,21969,22400,0,0,0,0
2471,400000,6,4000,378031,21969,22400,0,0,0,0
2472,400000,6,4000,378031,21969,22400,0,0,0,0
2473,400000,6,4000,378031,21969,22400,0,0,0,0
2474,400000,6,4000,378031,21969,22400,0,0,0,0
2475,400000,6,4000,378031,21969,22400,0,0,0,0
2476,400000,6,4000,378031,21969,22400,0,0,0,0
2477,400000,6,4000,378031,21969,22400,0,0,0,0
2478,400000,6,4000,378031,21969,22400,0,0,0,0
2479,400000,5,4000,381854,18146,18400,0,0,4000,0
2480,400000,5,4000,381917,18083,18400,0,0,4000,0
2481,400000,6,4000,378031,21969,22400,0,0,0,0
2482,400000,6,4000,378031,21969,22400,0,0,0,0
2483,400000,6,4000,378031,21969,22400,0,0,0,0
2484,400000,6,4000,378031,21969,22400,0,0,0,0
2485,400000,6,4000,378031,21969,22400,0,0,0,0
2486,400000,6,4000,378031,21969,22400,0,0,0,0
2487,400000,6,4000,378031,21969,22400,0,0,0,0
2488,400000,6,4000,378031,21969,22400,0,0,0,0
2489,400000,6,4000,378031,21969,22400,0,0,0,0
2490,400000,6,4000,378031,21969,22400,0,0,0,0
2491,400000,6,4000,378031,21969,22400,0,0,0,0
2492,400000,6,4000,378031,21969,22400,0,0,0,0
2493,400000,6,4000,378031,21969,22400,0,0,0,0
2494,400000,6,4000,378031,21969,22400,0,0,0,0
2495,400000,5,4000,381854,18146,18400,0,0,4000,0
2496,400000,5,4000,381917,18083,18400,0,0,4000,0
2497,400000,6,4000,378031,21969,22400,0,0,0,0
2498,400000,6,4000,378031,21969,22400,0,0,0,0
2499,400000,6,4000,378031,21969,22400,0,0,0,0
2500,400000,6,4000,378031,21969,22400,0,0,0,0
2501,400000,6,4000,378031,21969,22400,0,0,0,0
2502,400000,6,4000,378031,21969,22400,0,0,0,0
2503,400000,6,4000,378031,21969,22400,0,0,0,0
2504,400000,6,4000,378031,21969,22400,0,0,0,0
2505,400000,6,4000,378031,21969,22400,0,0,0,0
2506,400000,6,4000,378031,21969,22400,0,0,0,0
2507,400000,6,4000,378031,21969,22400,0,0,0,0
2508,400000,6,4000,378031,21969,22400,0,0,0,0
2509,400000,6,4000,378031,21969,22400,0,0,0,0
2510,400000,6,4000,378031,21969,22400,0,0,0,0
2511,400000,5,4000,381854,18146,18400,0,0,4000,0
2512,400000,5,4000,381917,18083,18400,0,0,4000,0
2513,400000,6,4000,378031,21969,22400,0,0,0,0
2514,400000,6,4000,378031,21969,22400,0,0,0,0
2515,400000,6,4000,378031,21969,22400,0,0,0,0
2516,400000,6,4000,378031,21969,22400,0,0,0,0
2517,400000,6,4000,378031,21969,22400,0,0,0,0
2518,400000,6,4000,378031,21969,22400,0,0,0,0
2519,400000,6,4000,378031,21969,22400,0,0,0,0
2520,400000,6,4000,378031,21969,22400,0,0,0,0
2521,400000,6,4000,378031,21969,22400,0,0,0,0
2522,400000,6,4000,378031,21969,22400,0,0,0,0
2523,400000,6,4000,378031,21969,22400,0,0,0,0
2524,400000,6,4000,378031,21969,22400,0,0,0,0
2525,400000,6,4000,378031,21969,22400,0,0,0,0
2526,400000,6,4000,378031,21969,22400,0,0,0,0
2527,400000,5,4000,381854,18146,18400,0,0,4000,0
2528,400000,5,4000,381917,18083,18400,0,0,4000,0
2529,400000,6,4000,378031,21969,22400,0,0,0,0
2530,400000,6,4000,378031,21969,22400,0,0,0,0
2531,400000,6,4000,378031,21969,22400,0,0,0,0
2532,400000,6,4000,378031,21969,22400,0,0,0,0
2533,400000,6,4000,378031,21969,22400,0,0,0,0
2534,400000,6,4000,378031,21969,22400,0,0,0,0
2535,400000,6,4000,378031,21969,22400,0,0,0,0
2536,400000,6,4000,378031,21969,22400,0,0,0,0
2537,400000,6,4000,378031,21969,22400,0,0,0,0
2538,400000,6,4000,378031,21969,22400,0,0,0,0
2539,400000,6,4000,378031,21969,22400,0,0,0,0
2540,400000,6,4000,378031,21969,22400,0,0,0,0
2541,400000,6,4000,378031,21969,22400,0,0,0,0
2542,400000,6,4000,378031,21969,22400,0,0,0,0
2543,400000,5,4000,381854,18146,18400,0,0,4000,0
2544,400000,4,4000,385813,14187,14400,0,0,8000,0
2545,400000,5,4000,381927,18073,18400,0,0,4000,0
2546,400000,5,4000,381927,18073,18400,0,0,4000,0
2547,400000,5,4000,381927,18073,18400,0,0,4000,0
2548,400000,5,4000,381927,18073,18400,0,0,4000,0
2549,400000,5,4000,381927,18073,18400,0,0,4000,0
2550,400000,5,4000,381927,18073,18400,0,0,4000,0
2551,400000,5,4000,381927,18073,18400,0,0,4000,0
2552,400000,5,4000,381927,18073,18400,0,0,4000,0
2553,400000,5,4000,381927,18073,18400,0,0,4000,0
2554,400000,5,4000,381927,18073,18400,0,0,4000,0
2555,400000,5,4000,381927,18073,18400,0,0,4000,0
2556,400000,5,4000,381927,18073,18400,0,0,4000,0
2557,400000,5,4000,381927,18073,18400,0,0,4000,0
2558,400000,5,4000,381927,18073,18400,0,0,4000,0
2559,400000,4,4000,385774,14226,14400,0,0,8000,0
2560,400000,4,4000,385784,14216,14400,0,0,8000,0
2561,400000,5,4000,381824,18176,18400,0,0,4000,0
2562,400000,5,4000,381824,18176,18400,0,0,4000,0
2563,400000,5,4000,381824,18176,18400,0,0,4000,0
2564,400000,5,4000,381824,18176,18400,0,0,4000,0
2565,400000,5,4000,381824,18176,18400,0,0,4000,0
2566,400000,5,4000,381824,18176,18400,0,0,4000,0
2567,400000,5,4000,381824,18176,18400,0,0,4000,0
2568,400000,5,4000,381824,18176,18400,0,0,4000,0
2569,400000,5,4000,381824,18176,18400,0,0,4000,0
2570,400000,5,4000,381824,18176,18400,0,0,4000,0
2571,400000,5,4000,381824,18176,18400,0,0,4000,0
2572,400000,5,4000,381824,18176,18400,0,0,4000,0
2573,400000,5,4000,381824,18176,18400,0,0,4000,0
