Mon Apr 21 16:19:16, Info:  Using 1 threads 
Mon Apr 21 16:19:16, Info:  Mesh contains 1024 partitions 
Mon Apr 21 16:19:16, Info:  Min number of elements per partition: 165715 
Mon Apr 21 16:19:16, Info:  Avg number of elements per partition 186620 
Mon Apr 21 16:19:16, Info:  Max number of elements per partition 187227 
Mon Apr 21 16:19:16, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:19:16, Info:  Avg number of MPI boundaries per partition 12.582 
Mon Apr 21 16:19:16, Info:  Max number of MPI boundaries per partition 23 
Mon Apr 21 16:19:16, Info:  Min number of MPI boundary faces per partition: 5242 
Mon Apr 21 16:19:16, Info:  Avg number of MPI boundary faces per partition 12533.2 
Mon Apr 21 16:19:16, Info:  Max number of MPI boundary faces per partition 18364 
Mon Apr 21 16:19:16, Info:  printing statistics per partition. 
Mon Apr 21 16:19:16, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
904,186982,8,2283,180401,6581,7864,0,0,7020,2038
905,186499,8,2517,179456,7043,8600,0,0,7112,1170
906,186761,15,2764,175020,11741,14395,0,0,2945,0
907,187022,8,2764,179866,7156,8305,0,0,10403,0
908,186535,11,2517,176384,10151,12803,0,0,1158,2499
909,186196,9,2315,178891,7305,8771,0,0,8673,958
910,185656,9,2359,177288,8368,10347,0,0,6615,0
911,186621,13,2283,176327,10294,12568,0,0,4564,0
912,186833,16,2388,174951,11882,15341,0,0,0,269
913,183770,12,2617,172890,10880,14248,0,0,0,0
914,186801,11,2690,176623,10178,12871,0,0,0,1509
915,186893,15,2659,175998,10895,13748,0,0,0,2948
916,186641,17,1960,174668,11973,15258,0,0,0,0
917,186849,18,1977,174960,11889,15130,0,0,0,0
918,186924,14,2725,175832,11092,14840,0,0,0,0
919,186840,16,2725,175993,10847,14568,0,0,0,0
920,186837,8,2382,178150,8687,10484,0,0,7596,0
921,186838,11,2382,176502,10336,12873,0,0,4299,0
922,186856,12,2034,178091,8765,10444,0,0,8250,0
923,186949,12,2622,178561,8388,9977,0,0,7893,0
924,186677,14,2762,174958,11719,14551,0,0,1931,0
925,186981,7,2762,180922,6059,6924,0,0,10508,0
926,186969,12,2259,178159,8810,10714,0,0,6844,0
927,186972,11,1848,177110,9862,12084,0,0,5590,0
928,186861,9,3182,178873,7988,10117,0,0,0,4189
929,187053,9,3182,177322,9731,13075,0,0,0,1375
930,186937,7,3154,179173,7764,9910,0,0,0,3726
931,186958,8,2761,178026,8932,11374,0,0,0,2816
932,187043,13,2761,177664,9379,12215,0,0,0,1723
933,186928,10,1934,177389,9539,11814,0,0,0,3474
934,186827,13,2689,175728,11099,14491,0,0,0,657
935,186941,16,2689,175520,11421,14738,0,0,0,0
936,186951,12,2204,176630,10321,13124,0,0,0,892
937,187096,9,1999,179446,7650,9038,0,0,9528,0
938,187090,4,3041,182531,4559,5242,0,0,9469,2747
939,187098,10,3154,177596,9502,11724,0,0,2886,2652
940,187004,6,2488,180081,6923,8337,0,0,5713,2052
941,187095,6,2040,180992,6103,7341,0,0,7336,1567
942,186979,12,2937,177134,9845,12034,0,0,4770,0
943,186988,15,2937,177782,9206,11118,0,0,6918,0
944,186896,8,2525,177924,8972,11408,0,0,0,2244
945,186792,15,2525,175400,11392,14360,0,0,0,1080
946,186850,9,3472,178614,8236,10309,0,0,0,3309
947,186828,14,3472,175613,11215,14455,0,0,0,923
948,186829,16,2962,175087,11742,15330,0,0,0,0
949,186780,13,2962,175729,11051,14782,0,0,0,0
950,186692,13,2956,175632,11060,14045,0,0,0,1411
951,186741,15,2956,176646,10095,13378,0,0,0,1262
952,186766,14,2542,178030,8736,10621,0,0,6977,0
953,186913,12,2542,176705,10208,12642,0,0,3806,0
954,185026,10,2540,176631,8395,10007,0,0,7905,0
955,186965,11,2540,177599,9366,11211,0,0,6795,0
956,184939,5,2488,178147,6792,8206,0,0,8046,874
957,186806,8,2435,178452,8354,10030,0,0,6098,1194
958,186971,9,2639,179115,7856,9479,0,0,9081,0
959,186904,6,2639,180272,6632,7815,0,0,7511,2930
960,186984,10,3390,177965,9019,11354,0,0,0,3462
961,186640,14,3390,175175,11465,14944,0,0,0,0
962,186673,8,2320,179017,7656,9975,0,0,0,3057
963,186696,12,2724,177075,9621,12245,0,0,0,2089
964,186707,12,2320,177330,9377,12201,0,0,0,1721
965,186791,7,1995,180997,5794,6715,0,0,9787,1272
966,186728,13,2274,176852,9876,12845,0,0,0,1659
967,173399,7,2274,167501,5898,7088,0,0,8241,1077
968,186779,13,2211,176368,10411,12799,0,0,4403,0
969,186913,9,2211,179322,7591,8900,0,0,9418,0
970,186747,18,3234,174168,12579,16198,0,0,0,0
971,186716,16,2871,175265,11451,15176,0,0,0,0
972,186816,17,3724,174919,11897,15354,0,0,0,0
973,186681,16,3724,174509,12172,15996,0,0,0,0
974,186842,14,3223,175757,11085,13641,0,0,3801,0
975,186761,10,3223,178886,7875,9147,0,0,9361,0
976,186771,12,2812,174862,11909,14731,0,0,1905,0
977,186868,11,2812,178247,8621,10384,0,0,8350,0
978,186931,14,1958,178601,8330,10288,0,0,7240,0
979,186968,11,2156,178938,8030,9627,0,0,7921,0
980,186947,12,2152,178004,8943,10979,0,0,6387,0
981,186634,13,2622,177068,9566,11653,0,0,5461,0
982,186655,13,2603,174651,12004,14823,0,0,2355,0
983,186840,7,2336,180223,6617,7608,0,0,10356,0
984,186756,11,1840,179167,7589,8962,0,0,8384,0
985,186548,16,2603,174769,11779,15002,0,0,0,0
986,186571,15,2526,175090,11481,14574,0,0,1886,0
987,186797,11,2526,179113,7684,8726,0,0,10778,0
988,186827,9,1448,179830,6997,8272,0,0,8940,0
989,186749,11,1724,179311,7438,8819,0,0,8949,0
990,186703,16,2303,174843,11860,15404,0,0,0,0
991,186805,15,2303,175070,11735,14867,0,0,1485,0
992,186785,12,2002,177396,9389,12046,0,0,0,2396
993,186658,12,2209,175933,10725,13976,0,0,0,0
994,186661,16,2652,174739,11922,15165,0,0,0,7
995,186700,12,2724,176435,10265,13150,0,0,0,1974
996,186759,12,2828,176830,9929,13124,0,0,0,1544
997,186688,16,2828,174788,11900,15262,0,0,0,0
998,186638,15,2681,174907,11731,15172,0,0,0,0
999,186826,17,2681,174666,12160,15760,0,0,0,0
1000,186902,19,2365,174624,12278,15878,0,0,0,0
1001,186713,16,2811,175070,11643,15232,0,0,0,0
1002,186874,14,2554,175965,10909,14604,0,0,0,0
1003,186777,19,2811,174121,12656,16412,0,0,0,0
1004,186720,11,2554,177449,9271,11573,0,0,0,2123
1005,186866,12,2693,176419,10447,13127,0,0,0,1593
1006,186870,9,2514,178343,8527,11186,0,0,0,2638
1007,186875,11,2514,176942,9933,12415,0,0,0,1793
1008,186756,16,2289,175653,11103,14654,0,0,0,0
1009,186658,15,2158,175297,11361,14476,0,0,0,0
1010,186919,18,2053,175607,11312,15076,0,0,0,0
1011,186842,18,2289,174475,12367,15848,0,0,0,0
1012,186771,14,2222,175404,11367,14472,0,0,0,0
1013,186721,12,2440,176252,10469,14382,0,0,0,0
1014,186665,15,2749,175497,11168,14752,0,0,0,0
1015,186704,11,2749,175503,11201,14126,0,0,0,0
1016,186779,15,2896,175460,11319,15012,0,0,0,0
1017,186679,11,2896,177434,9245,11771,0,0,0,2809
1018,186825,11,2700,176421,10404,13233,0,0,0,1537
1019,186841,13,2700,176873,9968,12717,0,0,0,1317
1020,186693,12,3181,175718,10975,14066,0,0,0,1284
1021,186838,13,3181,177390,9448,12118,0,0,0,2406
1022,186808,12,2810,176396,10412,13512,0,0,0,1020
1023,183056,8,2383,174352,8704,11336,0,0,0,2104
Mon Apr 21 16:21:59, Info:  Min number of DR boundary faces per partition: 0 
Mon Apr 21 16:21:59, Info:  Avg number of DR boundary faces per partition 215.803 
Mon Apr 21 16:21:59, Info:  Max number of DR boundary faces per partition 12805 
Mon Apr 21 16:21:59, Info:  Min number of DR MPI boundary faces per partition: 0 
Mon Apr 21 16:21:59, Info:  Avg number of DR MPI boundary faces per partition 1.02344 
Mon Apr 21 16:21:59, Info:  Max number of DR MPI boundary faces per partition 80 
