Mon Apr 21 16:22:04, Info:  Using 1 threads 
Mon Apr 21 16:22:05, Info:  Mesh contains 4096 partitions 
Mon Apr 21 16:22:05, Info:  Min number of elements per partition: 38651 
Mon Apr 21 16:22:05, Info:  Avg number of elements per partition 46654.9 
Mon Apr 21 16:22:05, Info:  Max number of elements per partition 46822 
Mon Apr 21 16:22:05, Info:  Min number of MPI boundaries per partition: 4 
Mon Apr 21 16:22:05, Info:  Avg number of MPI boundaries per partition 13.3765 
Mon Apr 21 16:22:05, Info:  Max number of MPI boundaries per partition 30 
Mon Apr 21 16:22:05, Info:  Min number of MPI boundary faces per partition: 1888 
Mon Apr 21 16:22:05, Info:  Avg number of MPI boundary faces per partition 5104.11 
Mon Apr 21 16:22:05, Info:  Max number of MPI boundary faces per partition 7182 
Mon Apr 21 16:22:05, Info:  printing statistics per partition. 
Mon Apr 21 16:22:05, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
480,46739,10,887,42908,3831,4900,0,0,0,594
481,46694,16,958,41999,4695,6013,0,0,0,161
482,46682,19,1138,41862,4820,6166,0,0,0,0
483,46747,16,1138,42495,4252,5634,0,0,0,0
484,46694,12,1033,42906,3788,4884,0,0,0,628
485,46721,10,924,43066,3655,4707,0,0,0,801
486,46720,18,1055,41789,4931,6344,0,0,0,0
487,46692,9,949,43226,3466,4416,0,0,0,942
488,46705,16,1062,41841,4864,6156,0,0,0,0
489,46739,14,1062,42177,4562,5766,0,0,0,0
490,46744,18,1296,41969,4775,6014,0,0,0,0
491,46685,16,1296,42047,4638,6042,0,0,0,0
492,46709,15,1055,42173,4536,5948,0,0,0,0
493,46702,14,819,42478,4224,5494,0,0,0,0
494,46749,16,966,41918,4831,6210,0,0,0,0
495,46685,15,966,42230,4455,5774,0,0,0,0
496,46698,13,887,42192,4506,5867,0,0,0,439
497,46670,10,1123,42999,3671,4895,0,0,0,595
498,46689,7,1191,43077,3612,4715,0,0,0,807
499,46700,18,1191,42058,4642,5975,0,0,0,241
500,46676,13,957,42595,4081,5267,0,0,0,265
501,46681,14,963,42265,4416,5736,0,0,0,0
502,46689,15,985,42053,4636,5996,0,0,0,0
503,46673,20,985,41587,5086,6568,0,0,0,0
504,46717,18,872,41799,4918,6414,0,0,0,0
505,46743,21,1062,41994,4749,6120,0,0,0,0
506,46694,14,1389,41682,5012,6376,0,0,0,0
507,46689,15,1389,42255,4434,5870,0,0,0,0
508,46702,15,822,42308,4394,5640,0,0,0,0
509,46681,15,872,42259,4422,5728,0,0,0,0
510,46769,17,1143,42122,4647,6104,0,0,0,0
511,46674,15,1143,42263,4411,5768,0,0,0,0
512,46664,16,935,42267,4397,5710,0,0,0,0
513,46713,20,783,42288,4425,5564,0,0,0,0
514,46681,15,982,42173,4508,5818,0,0,0,0
515,46675,16,1137,41465,5210,6710,0,0,0,0
516,46703,16,912,42185,4518,5694,0,0,0,0
517,46642,14,912,42257,4385,5336,0,0,1702,0
518,46669,10,685,43018,3651,4375,0,0,1941,0
519,46664,9,706,43825,2839,3199,0,0,3335,0
520,46677,8,789,43957,2720,3094,0,0,2512,0
521,46669,6,789,44534,2135,2375,0,0,2469,962
522,46656,14,883,42779,3877,4948,0,0,0,506
523,46680,15,883,42159,4521,5956,0,0,0,208
524,46709,11,913,42846,3863,4682,0,0,1568,0
525,46653,15,913,41897,4756,5868,0,0,686,0
526,46675,11,780,43386,3289,3893,0,0,2355,0
527,46416,10,780,43389,3027,3542,0,0,2566,0
528,46596,8,724,43871,2725,3103,0,0,2475,0
529,46722,13,724,43288,3434,4044,0,0,1908,0
530,46674,6,648,44377,2297,2607,0,0,2609,610
531,46666,15,1116,42424,4242,5338,0,0,0,382
532,46682,9,792,43866,2816,3232,0,0,2568,0
533,46634,9,792,43828,2806,3224,0,0,2638,0
534,46701,18,995,41988,4713,5982,0,0,0,0
535,46662,16,781,42335,4327,5554,0,0,0,0
536,46657,13,1091,42472,4185,5429,0,0,0,1187
537,46669,18,746,42111,4558,5920,0,0,0,0
538,46655,9,752,43408,3247,3869,0,0,1389,622
539,46702,10,752,43813,2889,3305,0,0,2493,0
540,46613,11,731,43186,3427,4060,0,0,2350,0
541,46659,11,754,43571,3088,3622,0,0,2194,0
542,46662,7,857,44319,2343,2728,0,0,2407,611
543,46611,8,857,43630,2981,3586,0,0,1581,923
544,46675,13,844,42431,4244,5442,0,0,0,200
545,46704,8,808,43673,3031,3907,0,0,0,1717
546,46665,10,923,42742,3923,5025,0,0,0,689
547,46712,9,923,42918,3794,4866,0,0,0,764
548,46724,15,888,42198,4526,5659,0,0,0,185
549,46672,13,1063,42332,4340,5638,0,0,0,312
550,46702,7,1193,43703,2999,3830,0,0,0,1572
551,46718,11,1193,42737,3981,5169,0,0,0,365
552,46674,11,1241,43061,3613,4682,0,0,0,1278
553,46651,13,1241,42103,4548,5792,0,0,0,0
554,46691,12,853,42602,4089,5271,0,0,0,579
555,46715,12,878,42738,3977,5120,0,0,0,462
556,46675,15,1063,41947,4728,5970,0,0,0,0
557,46705,16,937,41884,4821,6086,0,0,0,0
558,46692,17,778,42242,4450,5662,0,0,0,0
559,46695,12,778,43137,3558,4614,0,0,0,780
560,46606,15,885,41821,4785,6198,0,0,0,0
561,46682,15,841,42366,4316,5666,0,0,0,0
562,46714,17,732,42077,4637,6152,0,0,0,0
563,46677,16,774,42337,4340,5664,0,0,0,0
564,46706,11,1117,42916,3790,4919,0,0,0,719
565,46635,11,1116,42474,4161,5239,0,0,0,409
566,46665,10,1318,42810,3855,5021,0,0,0,539
567,46663,10,1154,42870,3793,5093,0,0,0,483
568,46710,11,1318,42629,4081,5335,0,0,0,633
569,46702,13,1152,42080,4622,5997,0,0,0,157
570,46682,17,933,42213,4469,5784,0,0,0,0
571,46696,11,933,43090,3606,4787,0,0,0,703
572,46689,18,797,42076,4613,6108,0,0,0,0
573,46677,14,920,42321,4356,5746,0,0,0,0
574,46661,16,797,42327,4334,5618,0,0,0,0
575,46686,16,937,42693,3993,5476,0,0,0,0
576,46687,17,1031,42197,4490,5914,0,0,0,0
577,46677,18,1031,42256,4421,5906,0,0,0,0
578,46702,15,941,42226,4476,5822,0,0,0,0
579,46658,16,941,41946,4712,6058,0,0,0,0
580,46640,19,1007,41935,4705,6406,0,0,0,0
581,46725,15,1006,42434,4291,5588,0,0,0,0
582,46697,14,975,42082,4615,5918,0,0,0,0
583,46662,15,974,42049,4613,5858,0,0,0,0
584,46643,18,1071,41915,4728,5986,0,0,0,0
585,46689,16,938,41871,4818,6214,0,0,0,0
586,46639,10,596,43829,2810,3147,0,0,2989,0
587,46716,17,1071,42092,4624,5972,0,0,0,0
588,46686,15,837,42033,4653,5840,0,0,0,0
589,46661,19,837,42149,4512,5746,0,0,0,0
590,46692,9,617,43958,2734,3102,0,0,2674,0
591,46652,9,602,43907,2745,3114,0,0,2754,0
592,46710,11,913,43100,3610,4700,0,0,0,922
593,46661,17,729,42382,4279,5608,0,0,0,0
594,46674,16,1114,42006,4668,6154,0,0,0,0
595,46686,15,1114,42497,4189,5598,0,0,0,0
596,46678,13,961,42579,4099,5460,0,0,0,0
597,46689,19,961,41819,4870,6220,0,0,0,0
598,46680,11,1039,42988,3692,4726,0,0,0,990
599,46684,13,1039,42295,4389,5744,0,0,0,218
600,46564,13,1141,42014,4550,6026,0,0,0,0
601,46685,10,1141,43266,3419,4387,0,0,0,1219
602,46744,17,1007,42017,4727,6172,0,0,0,0
603,46681,11,1004,42946,3735,4822,0,0,0,682
604,46678,14,1202,42188,4490,5862,0,0,0,0
605,46741,12,1202,43059,3682,4750,0,0,0,1002
606,46685,10,1183,42836,3849,4973,0,0,0,923
607,46629,18,1183,41948,4681,6038,0,0,0,0
608,46677,15,980,42472,4205,5608,0,0,0,0
609,46742,19,1137,41577,5165,6628,0,0,0,0
610,46685,12,1088,42292,4393,5708,0,0,0,0
611,46679,15,1088,42257,4422,5784,0,0,0,0
612,46679,16,710,42240,4439,5800,0,0,0,0
613,46681,15,721,42096,4585,6008,0,0,0,0
614,46665,13,1277,41872,4793,6018,0,0,0,0
615,46683,17,1277,41604,5079,6514,0,0,0,0
616,46694,17,1006,41955,4739,5912,0,0,0,0
617,46662,11,586,43830,2832,3195,0,0,3093,0
618,46662,9,748,43567,3095,3497,0,0,2915,0
619,46697,7,748,43874,2823,3217,0,0,2841,0
620,46643,17,1036,41930,4713,6008,0,0,0,0
621,46674,17,1036,42052,4622,5850,0,0,0,0
622,46699,10,671,44106,2593,2924,0,0,2794,0
623,46689,11,671,43738,2951,3328,0,0,2756,0
624,46642,11,1080,43798,2844,3214,0,0,2970,0
625,46621,15,1080,42069,4552,5551,0,0,983,0
626,46703,10,577,43814,2889,3324,0,0,2804,0
627,46749,16,1267,42028,4721,6040,0,0,0,0
628,46617,17,1267,41909,4708,6122,0,0,0,0
629,46715,17,1007,42105,4610,6096,0,0,0,0
630,46674,14,1007,42223,4451,5850,0,0,0,0
631,46697,14,938,42443,4254,5508,0,0,0,0
632,46637,18,1096,41736,4901,6065,0,0,321,0
633,46663,9,1096,43737,2926,3337,0,0,3209,0
634,46663,10,685,43662,3001,3385,0,0,3335,0
635,46128,10,663,43184,2944,3452,0,0,2576,0
636,46688,11,895,42884,3804,4663,0,0,1907,0
637,46646,15,1090,42871,3775,4486,0,0,1648,0
638,46734,13,847,43222,3512,4194,0,0,2012,0
639,46682,8,1090,43830,2852,3243,0,0,2719,0
640,46657,9,934,42991,3666,4627,0,0,0,827
641,46642,18,771,42063,4579,5836,0,0,0,0
642,46626,8,1196,43190,3436,4010,0,0,1518,952
643,46677,8,1196,44283,2394,2714,0,0,2478,528
644,46633,7,654,44373,2260,2563,0,0,2215,1036
645,46666,8,654,43765,2901,3321,0,0,2223,0
646,46707,14,878,42849,3858,4934,0,0,0,704
647,46649,8,747,43571,3078,3595,0,0,2159,0
648,46639,9,757,43791,2848,3248,0,0,2706,0
649,46614,7,800,43390,3224,3789,0,0,2055,0
650,46646,8,964,43725,2921,3283,0,0,2639,0
651,46733,20,964,42008,4725,5956,0,0,792,0
652,46657,16,995,42136,4521,5768,0,0,0,0
653,46718,15,856,42318,4400,5325,0,0,927,0
654,46720,11,701,43583,3137,3597,0,0,2729,0
655,46649,9,754,43770,2879,3240,0,0,2668,0
656,46655,15,935,42310,4345,5572,0,0,0,0
657,46661,15,678,42058,4603,5970,0,0,0,0
658,46691,18,607,42399,4292,5564,0,0,0,0
659,46673,16,1000,42367,4306,5694,0,0,0,0
660,46656,14,782,42142,4514,6006,0,0,0,0
661,46656,13,754,42983,3673,4839,0,0,0,751
662,46654,16,935,42253,4401,5768,0,0,0,0
663,46654,15,898,42430,4224,5548,0,0,0,0
664,46635,12,1150,42584,4051,5283,0,0,0,531
665,46691,10,1041,42978,3713,4851,0,0,0,839
666,46658,8,1350,42993,3665,4664,0,0,0,990
667,46679,10,1150,42950,3729,4653,0,0,0,793
668,46677,10,1350,43042,3635,4582,0,0,0,1020
669,46678,9,912,43503,3175,4092,0,0,0,1174
670,46651,14,1249,42561,4090,5424,0,0,0,284
671,46656,12,1249,42605,4051,5223,0,0,0,569
672,46642,12,1146,43082,3560,4561,0,0,0,867
673,46732,17,1146,41473,5259,6557,0,0,0,339
674,46648,13,915,42420,4228,5403,0,0,0,131
675,46663,9,915,43638,3025,3851,0,0,0,1303
676,46657,14,973,42401,4256,5572,0,0,0,0
677,46685,20,973,41932,4753,6114,0,0,0,0
678,46656,14,1060,42264,4392,5710,0,0,0,0
679,46654,19,1060,41710,4944,6358,0,0,0,0
680,46666,11,1033,42865,3801,4920,0,0,0,474
681,46638,7,870,44111,2527,3227,0,0,0,2143
682,46625,14,1033,42689,3936,5053,0,0,0,797
683,46614,8,975,43671,2943,3752,0,0,0,1544
684,46645,8,1026,43196,3449,4420,0,0,0,1018
685,46629,8,1026,43307,3322,4249,0,0,0,899
686,46640,19,742,41907,4733,6158,0,0,0,0
687,46628,11,975,42593,4035,5077,0,0,0,611
688,46156,9,1015,43106,3050,3749,0,0,1327,946
689,46137,4,1015,44068,2069,2427,0,0,1867,1292
690,46406,10,638,43220,3186,3685,0,0,2063,0
691,46384,10,769,43449,2935,3557,0,0,1505,816
692,46273,5,884,43952,2321,2617,0,0,2293,592
693,46596,14,884,42308,4288,5232,0,0,959,189
694,46606,6,1018,43974,2632,2955,0,0,2346,233
695,46636,8,1018,43760,2876,3460,0,0,1459,1119
696,46672,10,564,43445,3227,3767,0,0,2097,0
697,46613,8,631,43849,2764,3158,0,0,2468,0
698,46631,12,983,42787,3844,4700,0,0,849,797
699,46562,5,983,44097,2465,2798,0,0,2660,188
700,46685,16,737,42416,4269,5151,0,0,1229,0
701,46630,9,636,43894,2736,3121,0,0,2725,0
702,46659,10,726,43851,2808,3187,0,0,2405,0
703,46619,9,847,43706,2913,3330,0,0,2446,0
704,46691,13,990,42758,3933,4804,0,0,1558,0
705,46046,7,990,43218,2828,3304,0,0,2442,0
706,46679,20,693,42065,4614,5962,0,0,0,0
707,46616,9,871,43670,2946,3380,0,0,2726,0
708,46613,12,899,42742,3871,4741,0,0,1583,0
709,46714,11,822,42753,3961,4772,0,0,1524,0
710,46710,13,926,42429,4281,5295,0,0,1447,0
711,46663,9,926,43883,2780,3164,0,0,2430,0
712,46660,15,903,42413,4247,5164,0,0,1300,0
713,46683,8,903,43975,2708,3100,0,0,2832,0
714,46658,9,1061,43504,3154,3594,0,0,2600,0
715,46700,14,1061,42598,4102,4897,0,0,1653,0
716,46664,9,841,43858,2806,3195,0,0,2631,0
717,46623,13,829,42739,3884,4665,0,0,1493,0
718,46614,15,970,42171,4443,5612,0,0,0,0
719,46664,13,970,42637,4027,4835,0,0,1855,0
720,46714,19,877,41705,5009,6265,0,0,523,0
721,46667,11,847,43793,2874,3304,0,0,2484,0
722,46642,7,841,43838,2804,3225,0,0,2491,0
723,46648,9,572,43926,2722,3113,0,0,2763,0
724,46648,12,1153,41938,4710,5694,0,0,746,268
725,46700,8,943,43987,2713,3091,0,0,2621,0
726,46704,7,533,44386,2318,2624,0,0,2731,825
727,46669,13,1153,42399,4270,5417,0,0,0,393
728,46704,6,871,43895,2809,3166,0,0,2700,0
729,46699,12,768,42919,3780,4553,0,0,1793,0
730,46666,12,999,42830,3836,4590,0,0,1616,0
731,46665,10,999,42980,3685,4370,0,0,2186,0
732,46687,10,792,43459,3228,3950,0,0,1060,1218
733,46735,9,924,43417,3318,3927,0,0,2343,0
734,46685,5,980,44565,2120,2413,0,0,2372,963
735,46692,12,980,42924,3768,4495,0,0,1563,108
736,46717,8,1032,43810,2907,3834,0,0,0,1790
737,46660,12,1047,42661,3999,5095,0,0,0,319
738,46743,14,1293,41813,4930,6357,0,0,0,225
739,46641,11,1293,42817,3824,4805,0,0,0,973
740,46665,13,993,42158,4507,5772,0,0,0,0
741,46708,17,1131,41771,4937,6462,0,0,0,0
742,46684,14,1151,42250,4434,5712,0,0,0,314
743,46669,10,1151,42941,3728,4816,0,0,0,674
744,46734,16,817,41999,4735,6104,0,0,0,0
745,46656,16,817,41994,4662,6046,0,0,0,0
746,46632,17,854,42017,4615,5914,0,0,0,0
747,46701,16,993,42259,4442,5776,0,0,0,0
748,46669,13,1227,42553,4116,5320,0,0,0,444
749,46703,8,1227,43292,3411,4410,0,0,0,1260
750,46712,13,1243,42984,3728,4755,0,0,0,741
751,46685,13,1243,42605,4080,5312,0,0,0,692
752,46688,10,1081,43105,3583,4630,0,0,0,994
753,46652,11,1081,42657,3995,5064,0,0,0,610
754,46669,13,982,42304,4365,5876,0,0,0,0
755,46708,17,905,42132,4576,5990,0,0,0,0
756,46694,18,1194,41991,4703,6026,0,0,0,0
757,46694,15,1194,42287,4407,5688,0,0,0,0
758,46654,16,896,42107,4547,5790,0,0,0,0
759,46661,16,1131,41879,4782,6182,0,0,0,0
760,46646,15,1190,42195,4451,5802,0,0,0,0
761,46712,15,1190,42459,4253,5499,0,0,0,573
762,46663,15,897,42243,4420,5668,0,0,0,0
763,46700,11,897,43047,3653,4583,0,0,0,1049
764,46672,17,973,42023,4649,6084,0,0,0,0
765,46659,17,1026,41964,4695,5974,0,0,0,0
766,46665,15,1156,41840,4825,6124,0,0,0,0
767,46669,14,1156,42290,4379,5572,0,0,0,0
768,46653,19,1053,41915,4738,6136,0,0,0,0
769,46717,18,1372,41908,4809,6050,0,0,0,0
770,46613,9,635,43848,2765,3139,0,0,2805,0
771,46640,18,1372,42076,4564,5858,0,0,0,0
772,46677,12,852,42922,3755,4453,0,0,1897,0
773,46679,10,852,43784,2895,3321,0,0,2685,0
774,46648,8,543,43982,2666,3038,0,0,2710,0
775,46684,9,631,43805,2879,3242,0,0,2494,0
776,46665,16,871,42427,4238,5810,0,0,0,0
777,46617,18,871,41994,4623,5846,0,0,0,0
778,46654,8,863,43607,3047,3515,0,0,2079,0
779,46663,9,863,43753,2910,3326,0,0,2638,0
780,46665,16,723,42333,4332,5698,0,0,0,0
781,46677,9,970,43575,3102,3580,0,0,2452,0
782,46620,11,970,43433,3187,3600,0,0,2658,0
783,46647,7,851,43854,2793,3229,0,0,2503,0
784,46627,8,915,43847,2780,3146,0,0,2692,0
785,46687,15,1040,41932,4755,5843,0,0,1131,0
786,46663,8,827,43903,2760,3107,0,0,2873,0
787,46643,12,827,43089,3554,4237,0,0,2041,0
788,46684,10,716,44097,2587,2919,0,0,2735,0
789,46701,17,716,42362,4339,5229,0,0,1587,0
790,46597,8,702,43770,2827,3215,0,0,2805,0
791,46624,20,839,42060,4564,5862,0,0,0,0
792,46689,11,1073,43121,3568,4302,0,0,1702,0
793,46717,12,904,43439,3278,3716,0,0,2706,0
794,46612,12,1073,42355,4257,5158,0,0,1442,0
795,46667,12,856,43746,2921,3354,0,0,2594,0
796,46654,15,772,42276,4378,5618,0,0,0,0
797,46655,19,976,42170,4485,5826,0,0,0,0
798,46682,10,877,43842,2840,3237,0,0,2805,0
799,46655,9,877,43475,3180,3666,0,0,2590,0
800,46679,12,951,43083,3596,4565,0,0,0,943
801,46673,12,1271,42901,3772,4907,0,0,0,703
802,46634,11,900,42652,3982,5055,0,0,0,649
803,46668,12,1271,42191,4477,5792,0,0,0,314
804,46681,11,1135,42467,4214,5437,0,0,0,255
805,46669,13,761,42771,3898,4986,0,0,0,712
806,46677,10,1135,42772,3905,4951,0,0,0,677
807,46646,13,1100,42133,4513,5650,0,0,0,240
808,46665,16,857,42220,4445,5802,0,0,0,0
809,46098,14,914,41844,4254,5680,0,0,0,0
810,46629,13,886,42350,4279,5776,0,0,0,0
811,46118,14,914,41811,4307,5682,0,0,0,0
812,46640,18,870,41824,4816,6182,0,0,0,0
813,46652,15,870,42397,4255,5568,0,0,0,0
814,46653,16,868,42262,4391,5528,0,0,0,0
815,46632,14,922,42218,4414,5792,0,0,0,0
816,46711,12,846,43268,3443,3993,0,0,1955,0
817,46630,10,846,43665,2965,3355,0,0,2539,0
818,46636,17,706,42185,4451,5662,0,0,0,0
819,46637,17,888,42166,4471,5842,0,0,0,0
820,46661,13,1026,42458,4203,5536,0,0,0,0
821,46633,16,1002,41977,4656,6060,0,0,0,0
822,46655,14,1104,42371,4284,5600,0,0,0,0
823,46685,15,1104,42040,4645,6096,0,0,0,0
824,46679,14,1129,42465,4214,5626,0,0,0,0
825,46658,16,1129,41957,4701,6220,0,0,0,0
826,46674,17,1014,41644,5030,6430,0,0,0,0
827,46674,15,1173,42004,4670,6008,0,0,0,0
828,46655,17,768,42158,4497,5766,0,0,0,0
829,46650,18,889,41919,4731,6218,0,0,0,0
830,46602,15,778,42210,4392,5664,0,0,0,0
831,46664,16,792,42277,4387,5708,0,0,0,0
832,46649,13,951,42230,4419,5575,0,0,0,365
833,46750,15,925,42413,4337,5664,0,0,0,0
834,46634,7,1308,42952,3682,4632,0,0,0,920
835,46751,14,1308,42075,4676,6015,0,0,0,217
836,46697,10,1316,43094,3603,4519,0,0,0,949
837,46623,18,1316,42037,4586,6088,0,0,0,0
838,46668,16,928,42062,4606,5998,0,0,0,0
839,46656,16,1146,41959,4697,6140,0,0,0,0
840,46676,11,1123,42443,4233,5496,0,0,0,672
841,46655,7,1119,43497,3158,4153,0,0,0,1351
842,46642,12,847,42462,4180,5361,0,0,0,701
843,46731,12,992,42718,4013,5212,0,0,0,454
844,46672,10,990,42935,3737,4870,0,0,0,854
845,46686,11,968,43043,3643,4641,0,0,0,1341
846,46645,18,1034,42344,4301,5828,0,0,0,0
847,46680,17,1034,42088,4592,6078,0,0,0,0
848,46636,14,1022,42548,4088,5148,0,0,0,732
849,46646,17,1002,41906,4740,5930,0,0,0,0
850,46660,13,1123,42373,4287,5574,0,0,0,0
851,46679,11,787,43108,3571,4395,0,0,334,1189
852,46637,8,694,43551,3086,3474,0,0,2468,0
853,46713,7,787,44298,2415,2738,0,0,2411,563
854,46623,7,801,43774,2849,3233,0,0,2691,0
855,46651,8,801,43787,2864,3228,0,0,2693,481
856,46616,13,972,42133,4483,5605,0,0,703,0
857,46604,10,972,43549,3055,3526,0,0,2602,0
858,46648,16,828,42129,4519,5922,0,0,0,0
859,46660,18,1022,41790,4870,6220,0,0,0,0
860,46669,13,1005,42614,4055,4961,0,0,1095,0
861,46663,17,1005,41770,4893,6322,0,0,0,0
862,46660,10,759,43790,2870,3355,0,0,2549,0
863,46671,9,759,43857,2814,3174,0,0,2766,0
864,46553,8,805,43971,2582,3054,0,0,1848,1082
865,46530,12,1048,42473,4057,4904,0,0,1227,153
866,46401,7,683,44117,2284,2690,0,0,2087,719
867,46437,6,1048,43997,2440,2811,0,0,2540,575
868,46211,11,1066,42916,3295,3788,0,0,2620,0
869,46569,16,1066,42686,3883,4786,0,0,1568,0
870,46531,15,892,41798,4733,5835,0,0,357,0
871,46144,8,892,43265,2879,3289,0,0,2645,0
872,46662,9,1009,43724,2938,3359,0,0,2685,0
873,46656,10,1009,43329,3327,3882,0,0,2196,0
874,46618,14,1020,42532,4086,4932,0,0,1574,0
875,46643,8,1020,43811,2832,3216,0,0,2724,0
876,46618,6,803,44172,2446,2865,0,0,1891,1032
877,46593,11,803,43069,3524,4223,0,0,1845,0
878,46609,8,994,43471,3138,3575,0,0,2515,0
879,46651,8,994,44516,2135,2415,0,0,2262,1141
880,46739,16,973,42413,4326,5518,0,0,0,0
881,46640,12,973,42770,3870,4941,0,0,0,929
882,46658,11,949,42818,3840,4866,0,0,0,680
883,46657,15,756,42116,4541,5764,0,0,0,0
884,46719,10,1096,43022,3697,4610,0,0,0,1528
885,46724,15,929,42380,4344,5604,0,0,0,0
886,46639,6,1096,43457,3182,3978,0,0,0,1098
887,46645,16,808,42269,4376,5620,0,0,0,378
888,44758,9,852,41301,3457,4428,0,0,0,882
889,46642,11,990,42748,3894,4986,0,0,0,810
890,46705,10,1009,42842,3863,4908,0,0,0,730
891,46629,9,1009,43365,3264,4185,0,0,0,1163
892,46628,12,785,42984,3644,4582,0,0,0,746
893,46674,16,1080,41953,4721,6102,0,0,0,0
894,46635,14,867,43118,3517,4516,0,0,0,1028
895,46693,13,1080,42434,4259,5528,0,0,0,0
896,46707,11,514,43951,2756,3117,0,0,2699,0
897,46699,8,824,43772,2927,3315,0,0,2707,0
898,46678,15,870,42070,4608,5918,0,0,0,0
899,46734,13,846,42559,4175,5076,0,0,1016,0
900,46681,8,814,43958,2723,3119,0,0,2645,0
901,46702,9,889,43828,2874,3261,0,0,2845,0
902,46659,19,846,41911,4748,6014,0,0,0,0
903,46679,9,889,43448,3231,3768,0,0,2266,0
904,46689,13,678,43163,3526,4136,0,0,1908,0
905,46696,10,604,43867,2829,3267,0,0,2459,0
906,46666,8,828,44143,2523,2855,0,0,2831,0
907,46693,12,828,43018,3675,4317,0,0,2033,0
908,46696,18,763,42184,4512,5900,0,0,0,0
909,46726,9,840,43579,3147,3559,0,0,2685,0
910,46655,6,840,43904,2751,3118,0,0,2718,0
911,46720,10,701,43084,3636,4300,0,0,1860,0
912,46699,14,1157,42114,4585,6026,0,0,0,0
913,46691,15,1157,42058,4633,6016,0,0,0,0
914,46694,20,1051,41910,4784,6272,0,0,0,0
915,46706,13,1051,42444,4262,5658,0,0,0,0
916,46701,18,1094,41820,4881,6256,0,0,0,0
917,46670,16,1094,42203,4467,5734,0,0,0,0
918,46670,9,774,43762,2908,3330,0,0,2512,0
919,46703,12,774,42945,3758,4486,0,0,1750,0
920,46651,7,777,43934,2717,3092,0,0,2744,0
921,46665,17,777,41981,4684,5707,0,0,635,0
922,46415,8,691,43744,2671,3040,0,0,2640,0
923,46661,10,590,43766,2895,3367,0,0,2445,0
924,46698,19,827,42181,4517,5786,0,0,0,0
925,46675,16,758,42224,4451,5708,0,0,0,0
926,46638,9,691,43841,2797,3175,0,0,2687,0
927,46651,8,594,43688,2963,3361,0,0,2605,0
928,46660,9,591,43748,2912,3346,0,0,2378,0
929,46678,11,571,43652,3026,3473,0,0,2505,0
930,46658,7,888,43960,2698,3051,0,0,2903,0
931,46660,13,888,42585,4075,4898,0,0,1244,0
932,46702,7,995,44000,2702,3085,0,0,2599,0
933,46678,19,995,41769,4909,6036,0,0,904,0
934,46674,16,1033,41904,4770,5849,0,0,451,0
935,46684,6,1033,44120,2564,2886,0,0,2674,0
936,46654,17,1200,42386,4268,5588,0,0,0,0
937,46688,18,1200,41817,4871,6324,0,0,0,0
938,46689,16,1162,42015,4674,6016,0,0,0,0
939,46651,17,1162,42037,4614,5972,0,0,0,0
940,46748,14,869,42301,4447,5746,0,0,0,0
941,46677,16,879,42011,4666,6056,0,0,0,0
942,46719,19,1200,42221,4498,5774,0,0,0,0
943,46678,18,1200,41695,4983,6566,0,0,0,0
944,46698,9,608,43903,2795,3142,0,0,2598,0
945,46696,12,617,43605,3091,3556,0,0,2644,0
946,46661,12,645,43766,2895,3297,0,0,2829,0
947,46690,8,628,43993,2697,3074,0,0,2510,0
948,46673,7,829,43668,3005,3400,0,0,2788,0
949,46652,9,703,43550,3102,3558,0,0,2528,0
950,46695,8,803,43751,2944,3367,0,0,2517,0
951,46687,15,829,42363,4324,5300,0,0,1056,0
952,46662,17,1032,42154,4508,5848,0,0,0,0
953,46686,15,1032,42299,4387,5644,0,0,0,0
954,46672,15,956,42074,4598,6002,0,0,0,0
955,46712,15,882,42066,4646,5962,0,0,0,0
956,46654,17,817,42069,4585,5810,0,0,0,0
957,46649,17,779,42316,4333,5590,0,0,0,0
958,46723,17,1291,41691,5032,6466,0,0,0,0
959,46717,18,1291,42099,4618,5882,0,0,0,0
960,46695,13,804,42428,4267,5578,0,0,0,0
961,46759,16,1002,42258,4501,5860,0,0,0,0
962,46685,13,1313,42001,4684,5908,0,0,0,0
963,46682,16,1313,42383,4299,5850,0,0,0,0
964,46711,11,1226,42867,3844,5028,0,0,0,758
965,46660,12,1055,42194,4466,5698,0,0,0,232
966,46668,18,814,42191,4477,5772,0,0,0,0
967,46691,13,1226,42308,4383,5546,0,0,0,340
968,45059,13,956,40945,4114,5428,0,0,0,0
969,46703,16,699,42396,4307,5638,0,0,0,0
970,46676,17,1347,42093,4583,6012,0,0,0,0
971,46722,14,1347,42166,4556,5970,0,0,0,0
972,46669,9,1333,43023,3646,4627,0,0,0,709
973,46700,18,1333,41690,5010,6568,0,0,0,0
974,46681,12,1064,43026,3655,4665,0,0,0,1013
975,46690,10,998,43034,3656,4669,0,0,0,779
976,46712,12,828,43110,3602,4596,0,0,0,946
977,46733,12,814,42566,4167,5394,0,0,0,0
978,46669,14,809,42297,4372,5732,0,0,0,0
979,46664,17,952,42167,4497,5810,0,0,0,0
